movie_id,movie_name,year,tags,overview,rating,director,cast
tt3107246,Irandam Ulagam,2013,"Tamil, Action, Adventure, Fantasy, Romance","Madhu, a mathematician, becomes depressed after the unexpected deaths of his girlfriend and father. However, when he tries to commit suicide, his look-alike takes him to an unnamed exoplanet.",5.7,K. Selvaraghavan,"Arya, Anushka Shetty, Jaya Bachchan, Venkatesh Harinathan, Ashok Kumar"
tt2344672,Kadal,2013,"Tamil, Drama",A wrongdoer is caught red-handed and he is not going to forgive the man who exposed him.,5.5,Mani Ratnam,"Arjun Sarja, Arvind Swamy, Gautham Ram Karthik, Thulasi Nair, Lakshmi Manchu"
tt3034728,Left Right Left,2013,"Malayalam, Crime, Drama","In this interlinked story, three men (an evil politician, an eccentric cop and a former revolutionist) develop different perspectives on life due to a childhood encounter with death.",8.0,Arun Kumar,"Murali Gopy, Indrajith Sukumaran, Hareesh Peradi, Lenaa, Ramya Nambeeshan"
tt3006576,Simple Agi Ondh Love Story,2013,"Kannada, Comedy, Romance","Kushal (Rakshit Shetty) is sent by his radio jockey sister Rachana to Kodagu to meet her boyfriend's sister in the hope that the two will take a liking to each other, leading to marriage, and thus paving the way for her own marriage. Kushal meets a bubbly girl Kushi (Shwetha Srivatsav) in the house he is sent to, but the rest of the family is out of town. The two share their past romantic liaisons before falling in love with each other. It turns out, though, that the girl is not who she pretends to be. The film takes a curious turn from here.",8.0,Suni,"Rakshit Shetty, Shwetha Srivatsav, Srinagar Kitty, RJ Pradeepa, Rachana"
tt2542406,Paradesi,2013,"Tamil, Drama, History",Before independence during the 1940's depicts the lives of poor carefree villagers who are lured to work in Tea plantation farms and how they are forced to live rest of their lives as slaves with no traces of hope and freedom.,8.0,Bala,"Atharvaa Murali, Vedhika, Dhansika, Jerry, Karthick Ashokan"
tt2614032,Alex Pandian,2013,"Tamil, Action","A Chief Minister's daughter is kidnapped for a price. They do not need money , but their demand is worse.",3.1,Suraj,"Karthi, Anushka Shetty, Santhanam, Nikhita, Sanusha"
tt2881034,Proloy,2013,"Bengali, Crime","The story revolves around a brave heart Barun Biswas, portrayed by Parambrata Chatterjee, who raised voice against numerous gang rapes in a village called Dukhiya. Dukhiya, where gang rapes had become a festival. These were celebrated by some political criminals. They didn't even spare children and aged females. Police would also not take up any complaints against these powerful criminals. Barun Biswas with his team forms a forum named 'Jagaran Mancha' and stands against all odds and forced the law to arrest the culprits. Eventually the accused men gets Barun Biswas murdered leaving the entire village in shock and pain. In the later half we see Binod Bihari Dutta, portrayed by Paran Bondhopadhyay (who was a colleague to Barun in a school in Kolkata), coming to Dukhiya in search of the truth behind Barun's murder. Binod comes to know about the goons (who are by now released on bail), and the way they have terrorized the village. Binod tried to motivate villagers the way Barun did but finds everyone reluctant in fear. A new police officer, Animesh Dutta was posted to the village, portrayed by Saswata Chatterjee. Binod felt helpless and thus decided to take the law in his own hands. Gradually Binod killed all the criminals one after another and Animesh on the other hand continued with his investigation of the serial murders. By the last murder Animesh gets hold of the hand behind all these killings and thus arrests Binod Bihari Dutta. What happens next....? Can Binod escape or is he punished? This is for the audience to find out.",7.3,Raj Chakraborty,"Arindol Bagchi, Paran Banerjee, Mimi Chakraborty, Prasanjit Chatterjee, Saswata Chatterjee"
tt2787096,Immanuel,2013,"Malayalam, Drama","Immanuel's life takes an odd turn when the publishing firm that he works for shuts down. He gets a job in an insurance company but faces severe hardships, which end up changing him as a person.",6.7,Lal Jose,"Mammootty, Reenu Mathews, Fahadh Faasil, Muktha George, Shivaji Guruvayoor"
tt3290676,Uyyala Jampala,2013,"Telugu, Drama, Family, Romance","Cousins Soori and Uma Devi grow up in the same neighborhood and fight constantly. As they grow older, they realize they are perfect for each other and get married.",7.1,Virinchi Varma,"Raj Tarun, Avika Gor, Joy Badlani, Punarnavi Bhupalam, Anitha Chowdary"
tt2856674,Ramayya Vastavayya,2013,"Telugu, Action, Comedy, Drama",Nandu a happy go lucky boy falls in love with Akarsha (Samantha) only to avenge his fiance's death.,5.1,Harish Shankar,"N.T. Rama Rao Jr., Samantha Ruth Prabhu, Shruti Haasan, P. Ravi Shankar, Mukesh Rishi"
tt3059106,Satya 2,2013,"Hindi, Crime, Drama","To build a strong underworld, a man comes to Mumbai to rectify the errors made by previous mafia leaders.",5.8,Inderjeet Singh,"Puneet Singh Ratn, Sharwanand, Anaika Soti, Mahesh Thakur, Anjalie Gupta"
tt3232156,Pandiya Naadu,2013,"Tamil, Action",A man goes against a mafia gang to avenge his brother's death.,7.2,Suseenthiran,"Vishal, Bharathiraja, Lakshmi Menon, Soori, Vikranth"
tt3148268,Mishawr Rawhoshyo,2013,"Bengali, Action, Adventure, Thriller","Mufti Mohammad, former leader of a revolutionary team, wrote hieroglyphs before died. Only Kakababu could understood this.Now Kakababu and Santu going to Mishawr to solve the mystery.KBBO-AINOS",6.2,Srijit Mukherji,"Prosenjit Chatterjee, Indraneil Sengupta, Rajit Kapoor, Aryann Bhowmick, Tridha Choudhury"
tt2640444,Romans,2013,"Malayalam, Comedy",Two escaped convicts arrive at a remote village in Kerala near the border with Tamil Nadu. Villages mistake them as Catholic priests sent from Rome to reopen their long closed church.,6.6,Boban Samuel,"Kunchacko Boban, Biju Menon, Lalu Alex, Ponnamma Babu, Jayan Cherthala"
tt2861320,Policegiri,2013,"Hindi, Action, Comedy",DCP Rudra faces a bunch of challenges after he locks horns with a notorious criminal Nagori Subramanium.,4.2,K.S. Ravikumar,"Sanjay Dutt, Prachi Desai, Prakash Raj, Om Puri, Rajpal Naurang Yadav"
tt2498312,Bachchan,2013,"Kannada, Action, Crime, Thriller",A real estate businessman is forced to go on a vengeful crusade after the love of his life is tortured by goons.,6.6,Shashank,"Sudeep, Jagapathi Babu, Bhavana, Parul Yadav, Tulip Joshi"
tt3438252,Apur Panchali,2013,"Bengali, Drama, Family, History","This is a real life story inspired by Subir Banerjee,the little child actor who played the iconic role of Apu in Pather Panchali.",8.2,Kaushik Ganguly,"Parambrata Chattopadhyay, Parno Mittra, Ardhendu Banerjee, Gaurav Chakrabarty, Ritwick Chakraborty"
tt2819358,Goynar Baksho,2013,"Bengali, Comedy, Drama, Family","Shirshendu Mukhopadhyay's famous tale of 3 generations of women and their changing position in society, seen in relation to a box of jewels, handed down from one generation to the next.",7.2,Aparna Sen,"Moushumi Chatterjee, Konkona Sen Sharma, Srabanti Chatterjee, Saswata Chatterjee, Paran Banerjee"
tt2187248,Thanga Meengal,2013,"Tamil, Drama, Family","A poor man wants his daughter to be happy, no matter what comes through.",7.9,Ram,"Ram, Sadhana, Shelly Kishore, Rohini, Padmapriya"
tt2419506,Kedi Billa Killadi Ranga,2013,"Tamil, Comedy, Romance","The story of two loafing friends, who want to enter politics.",5.7,Pandiraaj,"Vimal, Sivakarthikeyan, Bindhu Madhavi, Regena Cassandrra, Soori"
tt3005920,5 Sundarikal,2013,"Malayalam, Drama, Romance",A film comprising of 5 short stories by 5 directors. Each story is about a women.,6.9,Aashiq Abu,"Dulquer Salmaan, Nivin Pauly, Fahadh Faasil, Biju Menon, Jayasurya"
tt2767354,Swamy Ra Ra,2013,"Telugu, Crime",A small time crook faces a big time challenge: he must fight to retrieve a priceless article and win the heart of his love.,7.3,Sudheer Varma,"Nikhil Siddharth, Swathi Reddy, Ravi Babu, Jeeva, Joginaidu"
tt3129282,War Chod Na Yaar,2013,"Hindi, Satire, Comedy, War","It is M*A*S*H comes to India and meets bollywood. A situational/satirical comedy, full of funny dialogues and tries to show a new side of war. Starring Javed Jafferi and Sharman Joshi in what they do best: comedy. Javed Jafferi and Sharman Joshi are having a fun time as army captains of Pakistan and India respectively until someone declares a war. Lets see what happens in this war.",5.4,Faraz Haider,"Sharman Joshi, Soha Ali Khan, Jaaved Jaaferi, Sanjay Mishra, Dalip Tahil"
tt2960004,Phoring,2013,"Bengali, Drama","A teacher helps a young boy come to terms with the harsh realities of life. Just when the boy is starting to learn his lessons, his teacher disappears. Now, he decides to find her.",7.6,Indranil Roychowdhury,"Sohini Sarkar, Akash Adhikari, Sourav Basak, Sankar Debnath, Senjuti Roy Mukherji"
tt3387094,Punyalan Agarbattis,2013,"Malayalam, Comedy","The story of a Thrissur based man named Joy Thakkolkaran. He aspire to become an established businessman. On his research, he finds the business possibilities of agarbattis. He also found that elephant dung can be effectively used as a raw material for making agarbattis. Likewise, he decided to start his business on making agarbattis from the dung. For that he made a contract with the Devaswom Board for getting the dung. Everything was going perfect with Joy until a new Chairman joined the Devaswom who suspended his contract with them. Things get worse for Joy without the dung and desperate Joy runs hither and thither in search of the required raw material.",7.1,Ranjith Sankar,"Jayasurya, Aju Varghese, Nyla Usha, Innocent Vareed Thekkethala, Rachana Narayanankutty"
tt2580150,Hawa Bodol,2013,"Bengali, Comedy","The film moves around two old school friends, Jeet (Parambrata Chattopadhyay) and Raj (Rudranil Ghosh) who coincidentally came across each after a quite a while. While Jeet, a associate in a big designer company, which he got from his dead father-in-law; Raj is a having difficulties musician in a group. Jeet and Raj was welcomed to a celebration of a non-Bengali business customer of Jeet, where Raj flirted with the businessman's daughter Inka (Neha Panda). After celebration, both the buddies purchased beverages from shut stores and consumed in the start. Both of them desired they had each other lifestyle. After getting up from rest, both of them discovered that their spirit has interchanged. Both of the buddies were amazed to find themselves in that scenario. While both of them tried to be faithful, but discovered it challenging to reside in each other people's lifestyle. In the meantime, Raj (in Jeet's body) frequented Chandannagar, his area to fulfill his mother and dad, which he remaining years ago to make a profession in performing. Even, Jeet (in Raj's body) came to check out his house to see his kid. Inka came to remain with Raj (actually Jeet's soul) after she had a battle with her mother and dad. Both the buddies tried to handle each other people's work. While, Raj provided an exciting remedy of using clay in bathing room instead of silver dishes to the Indonesian customers. Jeet, however presented Inka as a cause musician in their group, whose performance was well valued. The two buddies, made the decision to get returning to each other people's lifestyle, they recurring the same functions they did on the day they interchanged and were effective in getting returning their spirits in their own whole body.",6.5,Parambrata Chattopadhyay,"Rudranil Ghosh, Parambrata Chattopadhyay, Kaushik Ganguly, Raima Sen, Neha Panda"
tt2717168,Celluloid,2013,"Malayalam, Biography, Drama","The story of J C Daniel, who made the first ever Malayalam film 'Vigathakumaran' in 1928, resulting in his exile and eventual downfall.",7.7,Kamal,"Prithviraj Sukumaran, Sreenivasan, Mamta Mohandas, Chandini, Nedumudi Venu"
tt2551378,Bullett Raja,2013,"Hindi, Action, Crime, Drama","A common man who transforms into a gangster revolts against the very system he once obediently followed by declaring war on the police, the government, and the industrialists.",4.9,Tigmanshu Dhulia,"Saif Ali Khan, Sonakshi Sinha, Vidyut Jammwal, Jimmy Shergill, Raj Babbar"
tt2889234,Theeya Velai Seiyyanum Kumaru,2013,"Tamil, Comedy",A shy introvert tries to impress a girl with the help of a love guru.,6.2,Sundar C.,"Siddharth, Hansika Motwani, Brahmanandam, Santhanam, Ganesh Venkatraman"
tt2318401,Bandook,2013,"Hindi, Crime, Thriller","In the lawless interiors of India, particularly around Gangetic planes, guns are the surest way to fame, power, money and women.",5.6,Aditya Om,"Bhupendra Singh Deol, Manisha Kelkar, Arshad Khan, Ashish Kotwal, Aditya Om"
tt3230300,Doosukeltha,2013,"Telugu, Action, Comedy","When Chinna lands in a hospital due to a sting operation he conducted for a channel, he falls for Dr Alekhya. However, Alekhya's life turns out to be in danger and Chinna decides to help her.",6.2,Veeru Potla,"Vishnu Manchu, Lavanya Tripathi, Brahmanandam, Pankaj Tripathi, Aahuthi Prasad"
tt1446192,Rise of the Guardians,2012,"Computer Animation, Holiday Animation, Holiday Family, Superhero, Action, Adventure, Animation, Comedy, Drama, Family","When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world.",7.2,Peter Ramsey,"Hugh Jackman, Alec Baldwin, Isla Fisher, Chris Pine, Jude Law"
tt1790885,Zero Dark Thirty,2012,"Docudrama, Political Drama, Political Thriller, Psychological Thriller, Drama, History, Thriller","A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.",7.4,Kathryn Bigelow,"Jessica Chastain, Joel Edgerton, Chris Pratt, Jason Clarke, Reda Kateb"
tt0454876,Life of Pi,2012,"Adventure Epic, Epic, Fantasy Epic, Sea Adventure, Survival, Teen Adventure, Teen Drama, Teen Fantasy, Adventure, Drama","A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",7.9,Ang Lee,"Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur, Adil Hussain"
tt0443272,Lincoln,2012,"Docudrama, Period Drama, Political Drama, Biography, Drama, History, War","As the Civil War rages on, U.S President Abraham Lincoln struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on his decision to emancipate the slaves.",7.3,Steven Spielberg,"Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt, James Spader"
tt1343727,Dredd,2012,"Cyberpunk, Drug Crime, Dystopian Sci-Fi, One-Person Army Action, Action, Crime, Sci-Fi","In a violent, futuristic metropolis, a law enforcement and his rookie trainee become caught up in a high-stakes drug war.",7.1,Pete Travis,"Karl Urban, Olivia Thirlby, Lena Headey, Rachel Wood, Andile Mngadi"
tt1954470,Gangs of Wasseypur,2012,"Hindi, Gangster, Satire, True Crime, Action, Comedy, Crime, Drama, Thriller","A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.",8.2,Anurag Kashyap,"Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia, Richa Chadha, Reema Sen"
tt1918886,Joker,2012,"Hindi, Comedy, Family, Sci-Fi, Thriller","A space scientist working on a project to communicate with aliens visits a village called Paglapur. To improve the plight of the inhabitants of Paglapur, he comes up with a novel idea.",2.7,Shirish Kunder,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade, Minissha Lamba, Alexx O'Nell"
tt2122340,Ferrari Ki Sawaari,2012,"Hindi, Comedy, Drama, Family, Sport",How the pursuit of an Indian cricket legend's Ferrari makes a young boy's dreams of playing cricket at Lords a reality.,6.4,Rajesh Mapuskar,"Sharman Joshi, Boman Irani, Ritvik Sahore, Paresh Rawal, Vidya Balan"
tt2032557,The Reluctant Fundamentalist,2012,"Drama, Thriller","A young Pakistani man chasing corporate success on Wall Street finds himself embroiled in a conflict between his American Dream, a hostage crisis, and the enduring call of his family's homeland.",6.8,Mira Nair,"Riz Ahmed, Liev Schreiber, Kiefer Sutherland, Kate Hudson, Om Puri"
tt2176013,Jab Tak Hai Jaan,2012,"Hindi, Drama, Romance",An uncompromising film on true love from the legendary and unforgettable director Yash Chopra which is fascinatingly distinctive and contemporary.,6.7,Yash Chopra,"Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Anupam Kher, Rishi Kapoor"
tt1821480,Kahaani,2012,"Hindi, Psychological Thriller, Suspense Mystery, Mystery, Thriller","A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him.",8.1,Sujoy Ghosh,"Vidya Balan, Parambrata Chattopadhyay, Indraneil Sengupta, Nawazuddin Siddiqui, Dhritiman Chatterjee"
tt1217213,Secret of the Wings,2012,"Computer Animation, Fairy Tale, Animation, Family, Fantasy",Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,7.0,Bobs Gannaway,"Mae Whitman, Lucy Hale, Timothy Dalton, Jeff Bennett, Lucy Liu"
tt2082197,Barfi!,2012,"Hindi, Comedy, Drama, Romance",Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.,8.1,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Amar Gupta, Saurabh Shukla"
tt2181931,English Vinglish,2012,"Hindi, Comedy, Drama, Family","A quiet, sweet tempered housewife endures small slights from her well-educated husband and daughter every day because of her inability to speak and understand English.",7.8,Gauri Shinde,"Sridevi, Adil Hussain, Mehdi Nebbou, Priya Anand, Sujata Kumar"
tt1787988,Talaash: The Answer Lies Within,2012,"Hindi, Psychological Drama, Psychological Thriller, Suspense Mystery, Crime, Drama, Mystery, Thriller","Inspector Surjan Shekhawat, who is dealing with a depressing past, has to investigate a high profile murder case, deal with his crumbling marriage and use the help and solace of a prostitute by the name of Rosie.",7.3,Reema Kagti,"Aamir Khan, Kareena Kapoor, Rani Mukerji, Nawazuddin Siddiqui, Rajkummar Rao"
tt1849718,Agneepath,2012,"Hindi, Gangster, Tragedy, Action, Crime, Drama","After witnessing the murder of his upstanding father, a village boy moves to Mumbai and falls into a life of crime with a singular motive: revenge.",6.9,Karan Malhotra,"Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt, Rishi Kapoor, Madhurjeet Sarghi"
tt2283748,OMG: Oh My God!,2012,"Hindi, Quirky Comedy, Satire, Comedy, Drama, Fantasy",A shopkeeper takes God to court when his shop is destroyed by an earthquake.,8.1,Umesh Shukla,"Paresh Rawal, Akshay Kumar, Mithun Chakraborty, Mahesh Manjrekar, Govind Namdeo"
tt2181831,Shahid,2012,"Hindi, Biography, Drama","The account of Human Rights lawyer Shahid Azmi, an ordinary citizen with an extraordinary commitment to justice.",8.2,Hansal Mehta,"Rajkummar Rao, Prabhleen Sandhu, Mohd. Zeeshan Ayyub, Baljinder Kaur, Tigmanshu Dhulia"
tt1620933,Paan Singh Tomar,2012,"Hindi, Tragedy, True Crime, Action, Biography, Crime, Sport, Thriller","The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared criminals in Chambal Valley after his retirement.",8.2,Tigmanshu Dhulia,"Irrfan Khan, Mahie Gill, Sanjeeva Vats, Rajesh Abhay, Hemendra Dandotiya"
tt2016894,Ek Tha Tiger,2012,"Hindi, Action Epic, Globetrotting Adventure, Spy, Action, Adventure, Drama, Romance, Thriller","When a secret agent investigates a scientist suspected of leaking sensitive research, he doesn't expect to fall for the scientist's enigmatic caretaker.",5.7,Kabir Khan,"Salman Khan, Katrina Kaif, Girish Karnad, Ranvir Shorey, Roshan Seth"
tt1716777,People Like Us,2012,"Dark Comedy, Comedy, Drama","While settling his recently deceased father's estate, a salesman discovers he has a sister whom he never knew about, leading both siblings to re-examine their perceptions about family and life choices.",7.0,Alex Kurtzman,"Chris Pine, Elizabeth Banks, Michelle Pfeiffer, Michael Hall D'Addario, Olivia Wilde"
tt2408040,B.A. Pass,2012,"Hindi, Erotic Thriller, Crime, Drama, Thriller",A young boy is seduced by a woman who later turns him into a gigolo (male prostitute).,6.3,Ajay Bahl,"Shadab Kamal, Shilpa Shukla, Rajesh Sharma, Deepti Naval, Dibyendu Bhattacharya"
tt2246595,Blood Money,2012,"Hindi, Action, Thriller","A young man elopes with the girl he loves and moves to South Africa, where he works in the diamond-exporting business. Slowly, he is pulled into the underworld.",4.8,Vishal Mahadkar,"Kunal Kemmu, Manish Chaudhari, Amrita Puri, Cyrus Sahukar, Shekhar Shukla"
tt2258337,Eega,2012,"Telugu, High-Concept Comedy, Supernatural Fantasy, Action, Comedy, Drama, Fantasy","Nani loves Bindu but is killed by a jealous Sudeep, who lusts after Bindu. Nani is reincarnated as a fly and decides to avenge his death. He teams up with Bindu to make Sudeep's life a living hell.",7.7,S.S. Rajamouli,"Sudeep, Nani, Samantha Ruth Prabhu, Hamsa Nandini, Crazy Mohan"
tt1728986,Bol Bachchan,2012,"Hindi, Action, Comedy","All hell breaks loose when a Muslim man breaks a temple lock to save a little child, thus for his safety keeps a Hindu name, where he starts making web of lies.",5.7,Rohit Shetty,"Ajay Devgn, Asin, Abhishek Bachchan, Prachi Desai, Amitabh Bachchan"
tt2246837,Maattrraan,2012,"Tamil, Conspiracy Thriller, Action, Sci-Fi, Thriller","Conjoined twins Vimalan and Akhilan involve themselves in a series of deaths involving their father's company. However, the truths that they initially uncover lead to a bigger conspiracy, one that spans across the globe.",6.2,K.V. Anand,"Suriya, Kajal Aggarwal, Sachin Khedekar, Thara, Ravi Prakash"
tt2417560,Filmistaan,2012,"Hindi, Comedy","A Bollywood assistant director is kidnapped by terrorists who mistake him for an American. While held captive in Pakistan, he discovers his captor deals in pirated Hindi films, leading to unexpected cultural connections.",7.3,Nitin Kakkar,"Sharib Hashmi, Inaamulhaq, Kumud Mishra, Gopal Datt, Manoj Bakshi"
tt2166214,Khiladi 786,2012,"Hindi, Action, Comedy, Romance","A father who runs a marriage bureau believes that his son is a failure in life. In order to prove him wrong, his son takes on the task of finding a match for a gangster's sister.",4.4,Ashish R. Mohan,"Akshay Kumar, Asin, Mithun Chakraborty, Raj Babbar, Mukesh Rishi"
tt2218988,Ustad Hotel,2012,"Malayalam, Comedy, Drama","Faisi wants to go to UK to become a professional chef but circumstances force him to assist his grandfather in a small restaurant in Kozhikode city, changing his outlook on life forever.",8.2,Anwar Rasheed,"Dulquer Salmaan, Thilakan, Siddique, Nithya Menen, Assim Jamal"
tt2309987,Hate Story,2012,"Hindi, Erotic Thriller, Drama, Thriller","After a powerful businessman has her baby forcefully aborted, Kaavya Krishna uses her body as a sexual weapon to destroy his empire, brick by brick.",5.3,Vivek Agnihotri,"Nikhil Dwivedi, Gulshan Devaiah, Paoli Dam, Mohan Kapur, Joy Sengupta"
tt2585562,Pizza,2012,"Tamil, Horror, Mystery, Thriller",A pizza delivery boy lands in a mysterious circumstance and it works a dramatic change in his life.,7.9,Karthik Subbaraj,"Vijay Sethupathi, Ramya Nambeeshan, Aadukalam Naren, Karunakaran, Jayakumar"
tt1773764,Ship of Theseus,2012,Drama,"The film explores questions of identity, justice, beauty, meaning and death through an experimental photographer, an ailing monk and a young stockbroker.",8.0,Anand Gandhi,"Aydah El-Kashef, Yogesh Shah, Faraz Khan, Hanan Youssef, Narendra Shah"
tt1395025,Agent Vinod,2012,"Hindi, Globetrotting Adventure, Spy, Action, Adventure, Thriller",A series of seemingly unconnected events across the world leads to Agent Vinod undertaking a globe-trotting mission to discover why his colleague was murdered.,5.3,Sriram Raghavan,"Anil Yadav, Saif Ali Khan, Ram Kapoor, Adil Hussain, Elena Kazan"
tt2178508,Son of Sardaar,2012,"Hindi, One-Person Army Action, Romantic Comedy, Action, Comedy, Romance","Realizing he is the target of a vengeful family that welcomed him without knowing his identity, a young man must avoid exiting their house since they won't kill a guest unless he's outside.",4.4,Anil Devgan,"Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla, Arjan Bajwa"
tt2564144,Naduvula Konjam Pakkatha Kaanom,2012,"Tamil, Comedy, Drama","A young man forgets a few years of his life, even as he is about to get married.",8.2,Balaji Tharaneetharan,"Vijay Sethupathi, Gayathrie, Bagavathi Perumal, Rajkumar, Vigneswaran"
tt2071613,Business Man,2012,"Telugu, Gangster, One-Person Army Action, Action, Crime, Drama","A highly ambitious man visits Mumbai with the notion of ruling the city. He turns into a local gangster and manages to become a powerful businessman, though, his intentions are not what they seem.",7.2,Puri Jagannadh,"Mahesh Babu, Kajal Aggarwal, Prakash Raj, Ayesha Shiva, Sayaji Shinde"
tt2298990,Life Is Beautiful,2012,"Telugu, Drama, Romance","It is a coming of age story of six youngsters, set in the beautiful nostalgic world of a working-middle class neighborhood. The film tracks their journey through the different seasons, festivals, romances, street cricket, colony fights, and family gatherings. With the beginning of responsibilities, and adulthood looming around the corner, their dreams and aspirations bring them all together, to make the whole experience magical. Life is Beautiful is a story about new beginnings. It is a celebration of life and its smaller joys.",6.4,Sekhar Kammula,"Abijeet Duddala, Kaushik, Sudhakar Komakula, Rashmi Shastry, Zara Shah"
tt2304655,Gabbar Singh,2012,"Telugu, Action, Comedy","Inspired by a movie character in Sholay, Venkataratnam, a policeman, calls himself Gabbar Singh. He's postedin a village where an area thug wants to join politics and also lures his stepbrother to hitch him.",7.1,Harish Shankar,"Pawan Kalyan, Shruti Haasan, Abhimanyu Singh, Kota Srinivasa Rao, Suhasini"
tt2354407,Teri Meri Kahaani,2012,"Hindi, Comedy, Drama, Romance","The true love between a couple in 1910, 1960 and 2012. Their love is so strong that even destiny wants to bring them together.",4.9,Kunal Kohli,"Shahid Kapoor, Priyanka Chopra Jonas, Prachi Desai, Neha Sharma, Raj Singh Arora"
tt1703958,Ek Main Aur Ekk Tu,2012,"Hindi, Romantic Comedy, Comedy, Drama, Romance",A few drinks too many leads an uptight architect and quick-witted hairstylist to marry in Las Vegas. Can a mistake lead to friendship and love?,5.8,Shakun Batra,"Imran Khan, Kareena Kapoor, Boman Irani, Ratna Pathak Shah, Ram Kapoor"
tt1946347,Gladiators of Rome,2012,"Adventure, Animation, Comedy, Family, Fantasy","From Rainbow S.p.A. and Paramount Pictures comes a hilarious, animated adventure of epic proportions. Timo, a student at the Gladiators' Academy in Rome, has no desire to become a legendary gladiator like his stepfather. That is, until the mesmerizing Lucilla walks into his life. With the help of an unlikely band of sidekicks, Timo is determined to be the gladiator of her dreams and embarks on an action-packed journey to become the Colosseum's first victor.",5.2,Iginio Straffi,"Luca Argentero, John Schwab, Laura Chiatti, Jo Wyatt, Flaminia Fegarotti"
tt2226666,Jism 2,2012,"Hindi, Erotic Thriller, Steamy Romance, Drama, Romance, Thriller","Izna, a porn star, is tasked by an Indian Intelligence Agency to seduce her ex-boyfriend Kabir, a dreaded assassin, in order to steal vital information relating to his sleeper cell contacts.",3.1,Pooja Bhatt,"Randeep Hooda, Arunoday Singh, Arif Zakaria, Sunny Leone, Junayeed Bin Fakhrul"
tt2172071,Student of the Year,2012,"Hindi, Teen Romance, Comedy, Drama, Music, Romance, Sport",Several alumni reminisce about their final year at St. Theresa's College and the events that shaped their lives.,5.3,Karan Johar,"Alia Bhatt, Sidharth Malhotra, Varun Dhawan, Rishi Kapoor, Sana Saeed"
tt2187153,Thuppakki,2012,"Tamil, One-Person Army Action, Action, Crime, Musical, Thriller",An army captain is on a mission to track down and destroy a terrorist gang and deactivate the sleeper cells under its command.,8.1,A.R. Murugadoss,"Joseph Vijay, Kajal Aggarwal, Vidyut Jammwal, Sathyan, Zakir Hussain"
tt1949548,Heroine,2012,"Hindi, Drama",A female superstar struggles through the trials and tribulations of being a Bollywood actress.,5.0,Madhur Bhandarkar,"Kareena Kapoor, Arjun Rampal, Randeep Hooda, Shahana Goswami, Pooja Chopra"
tt2248028,Thattathin Marayathu,2012,"Malayalam, Drama, Romance",The struggles faced when a Hindu man falls in love with a Muslim woman and the disapproval of her family.,7.5,Vineeth Sreenivasan,"Nivin Pauly, Isha Talwar, Manoj K. Jayan, John Kaippallil, Pradeep Kottayam"
tt2317337,Vicky Donor,2012,"Hindi, Comedy, Romance","A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",7.7,Shoojit Sircar,"Ayushmann Khurrana, Yami Gautam, Annu Kapoor, Dolly Ahluwalia, Nitanshi Goel"
tt2077833,Rowdy Rathore,2012,"Hindi, One-Person Army Action, Action, Comedy, Crime","A con man uncovers a deadly secret and must save his lady love, the small-town locals and the little girl who insists she's his daughter, from the mob.",5.8,Prabhu Deva,"Akshay Kumar, Sonakshi Sinha, Nassar, Yashpal Sharma, Paresh Ganatra"
tt2140315,Raaz 3,2012,"Hindi, Supernatural Horror, Horror, Romance, Thriller","When an ingénue's sudden popularity threatens to shove her out of the spotlight, a movie star uses black magic in an attempt to derail her career.",4.2,Vikram Bhatt,"Bipasha Basu, Emraan Hashmi, Esha Gupta, Samir Chandra, Manish Chaudhari"
tt2319889,Jannat 2,2012,"Hindi, Crime, Drama, Thriller",A dealer of illegal guns is bullied into being an informer for a cop who wants to put an end to this racket.,6.3,Kunal Deshmukh,"Emraan Hashmi, Randeep Hooda, Esha Gupta, Mohd. Zeeshan Ayyub, Viren Basoya"
